movie_id,duration,genre,rating,release_date,plot_synopsis,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0105112,117,"['Action', 'Thriller']",6.9,6/5/92,jack ryan ford working vacation london family ha retired cia professor u naval academy seen delivering lecture royal naval academy londonmeanwhile ryans wife cathy daughter sally sightseeing near buckingham palace sally cathy come british royal guard sally try guard react doing improvised tap dance shes impressed guard trained ignore distraction doesnt react leaveas sally cathy walk away guard en route rendezvous ryan walk stolen cab sit ulster liberation army terrorist kevin odonnell driver sean miller sean bean younger brother patrick loading bullet gun prepare carry scheduled ambush lord william holmes british secretary state northern ireland distant member british royal family cousin queen mother finish loading weapon terrorist annette radio lord holmes leaving palace wife sonas lord holmes car leaf palace terrorist car fall line follow car headed ambush point drive odonnell miller brother don ski masksmeanwhile ryan cross street meet wife daughter arrives time lord holmes car passing areasuddenly cab parked road driven annette pull swerve lord holmes vehicle simultaneously odonnells vehicle swerve stop car miller accomplice jump quickly plant bomb underneath chauffeured car engine ryan whats going hastily family cover just bomb detonated moment later sean accomplice begin shooting car riddling lord holmes driver bodyguard bullet onslaught bullet doe kill lord holmes currently using body shield family sean march rear door order lord holmes car gunpoint ryan unable stand just bystander immediately break cover run miller disarms ryan grab seans pistol shot left shoulder terrorist shoot terrorist shoulder patrick attempt flee ryan fatally shoot chest seeing royal guard racing scene remaining terrorist quickly car drive leaving sean captured authority arrive retreat warehouse change license plateswhile recovering ryan called testify miller witness subsequently miller convicted charge sentenced life prison ryan awarded order knight commander victorian order eventually return united stateson possibility miller ula comrade try liberate authority chance extent set decoy convoy day miller transferred albany prison isle wight manages tip ula convoy carrying miller miller motorcade transit come stop drawbridge raised bridge trap meant block moment convoy come stop miller comrade attack using rocket launcher blow car rear convoy march prison van order guard gunpoint taking bridge operator hostage threatening shoot guard hesitates shot fatally officer inspector pulled thrown ground forced lie stomach odonnell hand miller pistol coldly executes officer bridge operator shooting head depart scenemiller companion flee cargo ship britain libya prepare kidnapping attempt lord holmes miller shake anger ryan killing younger brother persuades member entourage accompany united state short mission targeting ryan familymiller travel united state accompanied annette comrade ned clark fourth henchman annette clark travel united state naval academy ambush ryan leaving work ryan notice clark idling nearby clark casually walk away ryan clearly unnerved nervous hears car engine starting suspicion warrantedas continues walking street look reflection parked van rearview door clark stolen car driven annette following ryan pretend walking past parked panel truck point duck truck clark draw silenced pistol prepares corner ryan ryan attack clark quickly upper hand throw ryan curb grab pistol shoot ryan shot dead u marine sentry annette quickly drive away jeep ryan realizing miller going target cathy sally jump car drive offsimultaneously miller henchman follow cathy pick sally school miller riding shotgun prepare follow temporarily held crossing guard crossing guard clear pursue u highway 50 ryan try frantically cathy car phone busy answering phone hospital trying connect miller henchman recklessly weave traffic catch cathy ryan eventually cathy tell highway nearest police station unfortunately just end miller van come charging using left shoulder miller backseat van grab submachine gun slide open door car momentarily delay ha clear aim miller open spraying cathys car bullet multicar pileup ensues cathy loses control car crash headon concrete barrier ryan ha stuck traffic headed direction smoke crash realizes worstcathy sally airlifted nearby hospital treatment enraged nearloss family ryan decides work cia having earlier rejected appeal superior vice admiral james greer james earl jonesryans tireless work lead conclude miller ha taken refuge training camp located libya determines recent new arrival camp odonnells english informant dennis cooley ryan make recommendation superior cia greer invite jack live feed sa strike team attack camp camp eliminated unbeknownst cia ryan miller companion fled camp way u stage attack lord holmeslord holmes decides visit ryan home formally present kcvo aid lord holmes traitorous assistant miller group track holmes location kill diplomatic security service agent maryland state trooper guarding house attempt kidnap lord holmes ryan lead holmes family safety attempt lure miller companion away homethe fbi hostage rescue team scrambled pick holmes realising ryan leading away holmes miller companion try persuade miller turn enraged deranged miller kill terrorist companion continues pursuit ryan ryan miller fight hand hand miller killed ryan impales backward boat anchor body obliterated subsequent explosion craftcredits roll just caroline ryan learns gender child going tell jack sally,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt1204975,105,['Comedy'],6.6,11/1/13,boy age 10 friend brooklyn 50 nickname flatbush pal girl day scuffle store young thug steal bottle scotch run away58 year later sam ha retired wife naples fl archie living son new jersey paddy life brooklyn wife sophie died year earlier billy wealthy living malibu ca young woman named lisabilly funeral friend ronnie process eulogizing commenting shortness life love spontaneously proposes lisabilly conference sam archie tell getting married weekend la vega want come wedding want throw bachelor party night dread calling paddy thoughsams wife sends vega condom telling like life sam new jersey pick archie paddy reluctant vega begin complaining old friend billy continues ruminate tripwhen friend vega airport paddy unhappy billy meet upset recent pastthey binions casino downtown soon learn hotel portion closed hear singer lounge named diana invite drink paddy explains reason arguing billy did come funeral wife sophie year agothey invite diana walk strip aria billy planning wedding servicesam chat woman aria bar turn drag queen billy survey hotel chapel diana paddy watch archie win 87000 blackjack table invited judge bikini contest poolthe aria management approach archie invite stay luxury suite friend won men like swank penthouse paddy bitter billy refuse hotel nightclubthe nightclub pay outrageous fee vip table drink chat young woman fight young thug paddy beat downthe morning paddy visit diana binions walk tell life wife died clearly feel sweet herpaddy billy aria asks really love lisa pointing 69 lisa 31 doe really love finish talking sam archie come hotel agent brings thug night apologize thembilly visit diana binions explains guy 17 sophie loved paddy tell paddy wa better told choose paddy clearly feel sweet dianaafter local advertising guy throw huge party suite beaucoup dancing drinking archie surprised son concern archie explains finally having fun sam girl bedroom ready sex tell thinking wife curtis 50 cent jackson inbilly realizes paddy ha invited diana party paddy realizes billy attracted billy bump paddy small pool diana room diana begin protest billy want push paddy just like did sophie teen paddy overhears quite upsetthe morning hotel pool paddy tell billy tell doe really love lisa marry just lisa wedding paddy push billy pool approach lisa say simply returning favor making sure billy end right womanbilly lisa evidently break guy watch distanceback hotel suite billy upset guy confessing scared old life winding little fast apologizes paddy coming sophies funeral affirm friendship paddy tell billy dianabilly binions lounge slowly diana embrace good kissas preparing leave suite friend open bottle scotch stolen 58 year earlier make toast ala scotch ha aged havethe friend separate airport wonder year fun58 day later billy friend malibu tell getting married diana paddy happy ha going concert neighbor lady archie happy tending grandson sam quite answer phone bed making love wife,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0286716,138,"['Action', 'Sci-Fi']",5.7,6/20/03,bruce banner eric bana research scientist berkeley california laboratory work focus using nanomeds gamma radiation cure cancer disease unfortunately experiment end test animal exploding work betty ross jennifer connelly recently romantically involved broken bruce wa withdrawn emotionally know father worked army base new mexico late 1960s david banner paul kersey wa driven research scientist intent unlocking secret regeneration tissue human regrow lost limb sgt ross todd tesen shut brians experiment learned experimenting david wa aware risk feared passed genetic mutation young bruce bruce wa quiet troubled child wa comfortable presence mother edith cara buono fired david sabotaged equipment resulted explosion base went home fought edith tried kill young bruce instead accidentally killed edith david wa arrested incarcerated mental hospital bruce wa placed foster parent ha repressed memory parent bruce work foster parent krensler bettys father doesnt recognize ironically ross oversees research betty bruce performglenn talbot josh lucas used work lab betty bruce ha moved private corporation atheon return lab flirt betty offer bruce unlimited budget bring research corporation refuse bruce anger begin rise later day experiment horribly awry bruce exposed massive dos nanomeds gamma radiation unlike test subject doesnt die hospital visited strange man earlier begun work lab janitor bruce doesnt recognize father nick nolte father suggests bruce ha secret reserve power hidden disappears released hospital bruce return work hears phone message betty discusses meeting nowgeneral ross sam elliot talbot offer bruce rage spiral control transforms hulk superhumanly powerful greenskinned creature destroys lab throw gamma radiation generator parking lot father observing rampage hulk leap away confusionbecause bruce wa person lab suspicion destroying placed lockdown ross betty david tell bruce power curtly showing door upset betty drive cabin mountain david ha created trio superpowered gamma dog using equipment purloined lab using scarf left dog bettys scent sends kill bruce tell ha coax hulk just talbot arrives confront bruce ross ha ordered talbot leave betty bruce enraging talbot try beat bruce manages anger cause transformation hulk hulk beat talbot badly escape army guard protect betty mountain cabin fight kill gamma dog exhausted transforms bruce bettys eye morning army arrives sedates bruce betty unsure called father nightby ross know bruce ha bruce betty taken new mexico base david worked earlier betty bruce walk ground attempt understand bruce real breakthrough ross superior place bruce talbot care talbot ha assured cause bruce hulk harness power military betty leaf base talbot taunt bruce knock bruce placed isolation tank talbot perform test talbot probe unleashes hulk hulk break free tank begin wreak havoc army base process talbot killed ross decides free hulk base destroy outside hulk destroys army heavy tank leap desert hide ross force lead army chase southwestern united state battling briefly small unit comanche chopper firing series rock tower bury hulk escape head direction san francisco proceeds wreak havoc city betty arrives calm transforms brucedavid restored gamma radiation generator nanomeds make superhuman able adopt physical property come contact contact betty agrees turn gen ross allowed bruce ross agrees father son meet abandoned warehouse david try persuade bruce accept power join bruce refuse david tap powerline living electricity bruce transforms hulk men battle eventually wind secluded lake david decides absorb bruce power bruce power immense david contain explodes happens army drop bomb site destroying itbruces body ross touch betty hope bruce contact tell know wouldnt south american rain forest american doctor provides inoculation shot needy mercenary attack camp confiscate supply eye begin glow green bruce warns make angry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0121765,142,"['Action', 'Adventure', 'Fantasy']",6.6,5/16/02,opening crawl reveals galactic republic crisis separatist movement led jedi master count dooku christopher lee ha threatened peace senator padmé amidala natalie portman queen naboo return galactic senate vote creation army republic arrival coruscant narrowly escape assassination attempt bomb placed ship result chancellor palpatine ian mcdiarmid request protection jedi knight obiwan kenobi ewan mcgregor apprentice anakin skywalker hayden christensen night zam wesell bounty hunter make attempt padmés life wesell killed silence just obiwan anakin capture jedi council sends obiwan investigate murder anakin protect padmé escorting naboo anakin welcome opportunity angry frustrated obiwans criticism glad opportunity padmé representative jar jar binks ahmed best assumes senator duty absencethe investigation lead obiwan planet kamino discovers secret clone army developed republic kaminoan prime minister tell army wa ordered year ago jedi master named sifodyas jedi council belief killed time bounty hunter named jango fett temuera morrison hired template clone obiwan meet jango kamino belief killer ha tracking unsuccessfully trying capture jango fett obiwan place tracking device ship follows planet geonosis anakin padmé spend time naboo anakin reveals love padmé resists explaining impossible respected senator jedi code forbids marriage form attachment anakin soon troubled dream mother shmi pernilla august danger dying asks padmé accompany tatooine arriving anakin learns mother wa sold master moister farmer life outside mo esley anakin padame arrive lars farm meet stepbrother owen fiancee beru stepfather kleg lars married shmi anakin learns mother kidnapped month earlier local tusken raider anakin track tusken camp poor condition moment dy arm fit rage slaughter entire tusken community anakin brings mother body home funeral heldon geonosis obiwan learns count dooku trade federation vicroy nute gunray built new droid army gunray ha ordered assassination padmé just captured obiwan relay information anakin relay jedi council coruscant jedi learn dookus army jedi master mace windu samuel l jackson lead team geonosis jar jar binks chancellor palpatine given emergency power recently discovered clone army battle geonosis manipulative count dooku try persuade obiwan join warning senate secretly control mysterious sith lord darth sidious obiwan refuse believe saying jedi known wa case learning obiwan trouble anakin padmé geonosis captured infiltration droid factory despite anakins valiant effort join obiwan arenalike complex huge creature unleashed execution struggle mace windu arrives jedi battle droid army just defeat jedi imminent yoda frank oz arrives republic new clone armythe battle geonosis large battle erupts republic clone force separatist droid army count dooku attempt escape obiwan anakin track secret hangar engage combat dooku quickly injures obiwan cut anakins right arm yoda arrives engages dooku lightsaber combat dooku realizing outmatched cause support pylon nearly fall anakin obiwan yoda force stop allowing dooku escape plan new weapon death star desolate industrial district coruscant meet master darth sidious pleased war ha begun planned dooku revealed apprentice sith lord darth tyranus coruscant obiwan informs jedi council dookus warning darth sidious controlling senate including yoda surprisingly hesitant believe stating dark capable creating fear mistrust yoda windu agree dark clouding closely monitor senate palpatine oversees launching massive clone trooper force great terrible clone war begin final scene set naboo anakin new mechanical hand padmé hold secret wedding droids c3po anthony daniel r2d2 kenny baker witness,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0443453,84,['Comedy'],7.3,11/3/06,borat sagdiyev tv reporter popular kazakhstan movie open borat hometown kusak kazakhstan introducing entire town documentary movie going filming people like town mechanic abortionist town rapist annoying neighbor wife oxana forth borat talk home hobby hobby include ping pong play poorly traveling capital city watch woman business borat home meet wife oxana son huey lewis introduces u annoying neighbor yusuf borat yusuf engaged game coveted good borat yusuf attempt yusuf doesnt money borat ha yusuf buy significantly qualityborat hailed hero town contracted government kazakhstan travel america make documentary bring hopefully culture america kazakhstan borat travel america venerable producer azamat bagatov handle scene work documentary lengthy flight multiple stop connection borat finally arrives new york city subway hotel pet chicken escape bag wreck havoc subway borats attempt introduce native new yorkers complete failureat hotel borat attempt bargain hotel owner negotiated room rate met failure hotel ha set rate rent room ha apparently elevator think actual hotel room series footage borat attempting integrate life new york city unfortunately native arent friendly native kazakhstanthe day borat meet humor coach coach attempt tell borat need know funny borats version humor humor coach version humor dont exactly mix interview borat male group feminist humor learned humor coach feminist version humor dont exactly mix hotel borat learning american television flipping channel stumble american television called baywatch immediately smitten star pamela anderson unlike kazakh woman ha seen hotel borat receives news wife ha died horrible accident grateful remembered shortly left threatened castration cheated seen leaving packing thing want leave new york convinces producer azamat order real america need leave new york greener pasture azamat isnt entirely convinced ha received threat kazakh government need filming new york borat convinces azamat otherwisesince borat doesnt know drive enrolls driving course friendly driving instructor behavior wheel thing bit far borat seen gm dealer asking dealer buy vehicle need complete cross country road trip dealer explains car need need attract woman corvette hummer h2 high price tag alienates borat azamat borat decides need expensive dealer obliges sell borat ice cream truck thats worth 750 set heading countrytheir stop news cast north carolina borat manages center attention humiliating weatherman stop laughing borat walk stage middle broadcast stop washington dc borat engages group individual friendlier new york city meeting republican leader alan key borat shocked learn unwittingly participated gay pride parade borat azamat quickly high tail destination south carolina south carolina borat azamat attend rodeo borat asked sing u national anthem end poorly borat attempt integrate kazakh national anthem u national anthem stop borat azamat yard sale borat think host yard sale gypsy fact stuff theyre selling came inside home borat sign destined california meet pamela anderson discovers book baywatch book azamat high tail destinationtheir stop atlanta lost freeway looking place stay night borat meet group gangsta teach way mean borat azamat head upscale marriott hotel borat try gangsta method immediately kicked hotel place stay bed breakfast outside city unfortunately borat place run elderly jewish couple azamat scared immediately begin thinking excuse leave establishment borat freaked visit jewish run bed breakfast stayed feel need protection borat azamat decide deal shady vendor specializes zoo animal sell borat azamat bear protects annoys wind scaring group school kid think theyre driving real ice cream truckborat decides atlanta need learn american culture azamat ha attend formal dinner party thing incredibly south borat manages offend attendance showing unflattering picture son huey lewis attempting dispose business kazakhstan way finally borat contact date turn prostitute asked leave party borat new date luenell decide hit town bar mechanical bullthe stop houston texas borat shopping antique store buy gift present new bride pamela borat asks owner obsession confederate flag secession claim southern heritage wind clumsily crashing object store kicked hotel borat catch azamat baywatch magazine doing unspeakable act borat massive fight end crashing executive convention completely nakedazamat leaf leaving borat return ticket chicken borat depressed unable complete journey wind getting stranded houston drive far whats left ice cream truck gas thankfully manages hitchhike country group college fraternity brother proceed really drunk borat tell quest marry pamela anderson guy borat sex tape completely freaked leaf winnebago wind sleeping outside parking lot starting bonfire baywatch magazine accidentally incinerates return ticket let pet chicken gohes phoenix arizona step turn pentecostal gathering huge mega church political figure involved large mass listening key note speaker include u congressman antievolution activist multiple judge state senator borat baptized join church catch ride hollywood long journey hollywood borat manages reunite azamat making additional money doing character work tourist area azamat angry happened houston tell borat want complete documentary return kazakhstan forget entire trip happened learn fate bear acquired security purposesazamat manages track pamela anderson shes doing dvd signing virgin record store orange california mall borat line attempt propose pamela anderson traditional kazakhstani way involves large decorated sack try throw attempt kidnap completely freaked proposal run borat chase store finally tackled security guard arrested borat come realization true love expect azamat head atlanta bus ride thanks borats new connection arizona mega church borat reunites luennell want come kazakhstan happily accepts offerseveral month later documentary complete borat village kusak national hero documentary wa successful ha kazakhstan appealing international stage borat introduces new wife luennell married time documentary wa completed thing improved ha spread religion christianity kazakhstan managed game neighbor yusuf afford ipod mini borat ha purchased ipod village say thank watching movie goodbye movie end kazakhstan national anthem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0435625,99,"['Adventure', 'Horror', 'Thriller']",7.2,8/4/06,whitewater rafting trip underway 3 longtime friend board leading trip bold adventurer juno natalie mendoza wife mother sarah shauna macdonald closest friend beth alex reid british awaiting end raft adventure sarah husband paul oliver milburn daughter jessica molly kayll paul juno share strange moment drive home sarah jessica sarah paul seemingly cusp argument small truck plow headon car sending metal rod right paul skullsarah ha series dream jessica appears party dress offer sarah birthday cake awakening injury accident hospital sarah panic run hallway imagining hospital getting dark beth embrace weep juno standing distance turn leaf thema year later juno ha organized spelunking cavingdiving trip appalachian mountain woman raft trip gather cabin day adventure additional 3 adventurer join including juno butch friend holly norajane juno considers reckless pair europeanrooted sister safetycautious older sister rebecca saskia mulder medical student sam myanna buring competent experienced adventurer grouptension remains juno beth sarah juno abandonment year holly lament cave explore just tourist trap offer challenge night sarah ha nightmare steel rod hit face just did paulswaking companion following morning juno lead long drive rough country road leaving car juno intentionally leave cave map hiking cave entrance encounter huge carcass bull elk throat seemingly having torn open woman juno holly hesitant cavernous entrance cave rappel pocket cave descending daylight vanished juno light series flare illuminating huge cavern cave theyve entered holly impressed recording surroundings hightech nightvision digital camera woman temporarily prepare juno indicates looking tunnel bring cave juno apologizes sarah leaving previous year grows tearful recalling paul seemingly trying avoid conversation sarah small tunnel entranceone woman tunnel grows smaller midway coming large space cave sarah come stuck rock sarah turn claustrophobic panic beth try calm sarah climb tunnel help beth pull sarah tunnel roof begin tremble just pull totally collapse group distraught tunnel collapse obviously return route cave juno reveals didnt bring cave map ha intentionally taken unexplored cave cave claimed wa taking juno desired explore cave cave named angered juno informs moving look exit cave lest die group come enormous precipice cave order hopeful exit set pulley roof precipice rebecca painfully climb roof using arm hooking rope cave roof finally arriving opposite precipice rebecca hook obviously left previous explorer cave woman cross precipice using pulley juno claiming need equipment juno pull rope pulley cross roof near end juno loses grip fall rebecca grab rope juno falling hand nearly tear half supporting juno weight juno finally climb precipice wall join othersas woman drooling mouth seen foreground detected woman walking cave encounter ancientlooking mural resembling community drawn early native american beth notice second exit cave shown muralwhen time continue holly run appears daylight actually just phosphorescent rock rush despite juno telling slow suddenly holly fall huge pit cave leg snapped fall bone painfully protruding skin rappel pit tend holly sam pull holly leg place make makeshift tourniquet sarah ha wandered away group old rusty miner helmet looking shocked grotesque creature distance creature appears humanoid hairless deformedlooking sharp claw small eye socket moment creature disappears juno come sarah juno group dont believe sarah creature including limping holly way cavethey come cave tunnel juno vexed bloodcurdling noise heard frightening woman suddenly grotesque creature sarah seen standing woman second creature climb startling speed cave wall sight creature jump holly group frightened sam rebecca run tunnel sarah sarah shortly loses footing running fall pit knocking unconsciousthe creature bite holly throat killing juno begin tugofwar hideous beast holly body creature confronts juno slash face pickaxe similar creature jump juno injured creature drag holly body second creature struggle juno juno finally kill second creature pickaxe second killing creature juno hears coming swing pickaxe actually beth juno ha stabbed throat grabbing juno bracelet beth collapse pool blood pleads juno help shocked juno away tunnel leaving beth diesarah ha dream daughter cake daughter ha face creature awakes realizes shes dark pit fresh kill practically flooded blood entrails various animal suddenly body holly dropped pit using holly night vision camera sarah watch horror creature yelping like hyena making clicking noise like echolocation bat ravenously devour holly gagging sight sarah cause creature aware presence coming inch sarah face unable detect presence doesnt muscle juno soon heard calling creature descend feeding pit prey sarah make torch way pitchblack feeding pitone creature happens sam rebecca embracing remaining possible creature roar general direction fails confirming creature totally blind instead rely sound hunt juno creature leaf sam rebecca vicinity sam rebecca hopefully way cave turning corner attacked creature creature try maul rebecca sam frozen fear juno appears stab creature skull pickaxe killing itmeanwhile sarah trying escape returning came beth beth ha lost lot blood explains sarah juno stabbed left beth sarah juno bracelet proof beth pleads sarah mercykill mournful sarah doe nearby rock moment later small childlike creature appears attack sarah jumping sarah smash small creature cave roof flip floor killing itwithin moment creature appears apparently female long hair distinct breast apparently small creature mother female creature attack sarah knock fall pit time fall appears pond blood try climb blood pond sarah attacked female creature creature ha pinned sarah manages reach nearby jagged bone stab female creature face killing male creature arrives failing detect sarah presence lie motionless beneath foot sarah assault creature managing kill jagged bone traumatized bloodied sarah let bloodcurdling screamjuno rebecca sam hear sarah scream juno vow leave cave sarah change tune turn dozen creature crawling pursuit run tunnel sam lead come precipice know short rope try establish ropepulley juno rebecca run plead sam careful creature jump cling cave roof attack sam manages rip sam throat sam ounce strength stab creature fall water pursuing creature arrive pull rebecca rip open screaming rebecca stomach throat killing cornered edge precipice juno jump downjuno land large pool water underwater creature awaits juno rebecca knife kill juno climb slippery wall loses grip begin fall suddenly hand grab pulling turn sarah sarah bloodied nearly silent looking juno poorlydisguised scorn harming beth juno sarah run looking escape coming cavern realized surrounded creature creature close violent struggle ensues juno sarah kill creature pickax disarmed second wave attacking creature sarah kill attacker gouging eye juno kill stabbing throat sarah flaming torchafter fight tense standoff pickax occurs juno sarah momentarily distracted sound creature coming near juno stabbed leg sarah pickaxe just juno left beth die sarah leaf juno die run sarah hears sound creature attacking juno juno screamingsarah run cavern bone cavern daylight peek sarah frantically climb light pull wood blinded daylight maniacal sarah run car driving country road come sarah startled bloodied figure juno appearing passenger seat shifting head sarah realizes shes cavern escape wa fantasy cavern actually deadend comfort sarah fantasizes daughter jessica giving birthday cake sarah drift mind sound creature draw nearer,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
